Time,Value
54582,213.42917873236917
54583,761.1996704846657
54584,251.9330818410372
54585,73.0604939813311
54586,652.609786741527
54587,208.01517942438215
54588,444.6399617480684
54589,702.6544128871764
54590,480.9229503856721
54591,571.9962413473853
54592,193.92272632434728
54593,616.0412700023234
54594,755.4734584111716
54595,496.9588077592087
54596,729.1132642323441
54597,606.0411585466653
54598,851.6954542182634
54599,128.12648063744697
54600,866.946477512678
54601,624.9135256838942
54602,425.48223871534094
54603,236.42551816642418
54604,615.530466987216
54605,780.6427561947861
54606,670.5737598557454
54607,707.4241277309167
54608,494.56524949191885
54609,718.3944928236259
54610,618.747763594602
54611,192.22395610114233
54612,233.764685078485
54613,161.70123255871027
54614,987.0151586380409
54615,415.7313156747039
54616,989.892483297507
54617,399.4938189274994
54618,641.2112225659473
54619,312.8076882229023
54620,4.889574770999193
54621,598.5372943154625
54622,253.46837418023614
54623,417.51866776339455
54624,360.48604037371393
54625,140.35601690254376
54626,820.0745746517341
54627,753.9839766426556
54628,604.7576326643309
54629,778.0375448388752
54630,238.31810687416925
54631,1.0
54632,159.07194875235646
54633,489.7342665162563
54634,721.4049740825751
54635,67.0543985181709
54636,50.00640387244058
54637,43.29636090933493
54638,505.24513847489584
54639,83.11676887416922
54640,780.376250112971
54641,721.5099721285978
54642,670.5920044271089
54643,563.3327463999973
54644,565.7990192984569
54645,627.06206941953
54646,677.0874405404317
54647,460.8040077438302
54648,60.00037162600874
54649,446.8163387666663
54650,291.5633797658946
54651,965.2992580719274
54652,573.9269030406073
54653,539.0145491678667
54654,147.2285989319701
54655,641.4839847433645
54656,93.49523178274443
54657,145.54158372582543
54658,347.1409980260198
54659,277.51790443911307
54660,458.58016201571206
54661,273.5117403615553
54662,22.740303392596708
54663,161.0718319090224
54664,989.1336698137483
54665,681.9384397434548
54666,265.0100671918937
54667,237.0589819540322
54668,838.0536350924875
54669,722.292940736453
54670,374.4329548171407
54671,491.16756751647523
54672,870.5523974864676
54673,556.6972676894976
54674,338.6251853287684
54675,25.834390565954724
54676,190.11139539029378
54677,142.65542372473095
54678,39.53772823236203
54679,243.22026702595423
54680,85.7837764383287
54681,740.7324526755061
54682,44.774666799862686
54683,676.6422157333883
54684,529.9401549822743
54685,961.858390396814
54686,347.95323104532457
54687,526.7237293720132
54688,172.21501138989046
54689,909.3246546922146
54690,549.4755519445994
54691,473.03805396187005
54692,225.6460873630693
54693,672.4496084024146
54694,835.6864868479043
54695,158.9672147251851
54696,87.81937425254027
54697,13.8498340863408
54698,215.38164028529852
54699,28.7611824387545
54700,375.1586105199601
54701,228.28995802636197
54702,933.1924895945923
54703,716.7961163646121
54704,598.9385349205584
54705,265.2670841376348
54706,248.81782908529007
54707,79.93308546993275
54708,461.15498543356557
54709,834.2459006343661
54710,656.3575985792023
54711,456.1298340877131
54712,594.2397543920316
54713,34.374928979295944
54714,94.85382695207316
54715,534.3535856863198
54716,781.4985906525795
54717,760.3926719530464
54718,395.6686681146313
54719,524.8189942569373
54720,981.3771396545969
54721,943.5302567956334
54722,991.7400145713779
54723,220.22540273595743
54724,992.2721860606467
54725,369.36853085702217
54726,134.3958073205867
54727,811.8562618505706
54728,383.1448073596406
54729,220.56498148643539
54730,738.5643741089259
54731,273.92978478728685
54732,38.58421853016862
54733,519.3132460677357
54734,348.5029662871287
54735,225.79802041805596
54736,255.3366845445275
54737,429.90190124864364
54738,825.7023909967497
54739,664.2775968989919
54740,804.5959615056156
54741,271.3021453066281
54742,559.859663712646
54743,14.092969072495803
54744,571.6668798187234
54745,673.6007231787773
54746,446.5395984246391
54747,500.06875084432613
54748,892.5968239465001
54749,468.51041555102483
54750,399.4305796090759
54751,444.62509896458283
54752,542.0352695298506
54753,131.6744279970782
54754,851.7818111963916
54755,243.6438789223005
54756,38.70091445818434
54757,425.6278733622381
54758,672.6221476472945
54759,248.94008749062797
54760,732.0257194811335
54761,656.0711087642691
54762,428.51550154585374
54763,780.7366476101394
54764,48.4666368996153
54765,873.3776978296128
54766,998.0625673581977
54767,766.9292420921615
54768,662.4701640348769
54769,820.7985855373998
54770,154.85764374674653
54771,953.8222911651312
54772,153.28380586481936
54773,516.1017011255716
54774,377.4441719913259
54775,28.73213675031734
54776,65.41022375675072
54777,969.848743710462
54778,291.01679102493694
54779,405.2235207289957
54780,523.097461461067
54781,346.45750226366135
54782,829.3434813261684
54783,468.2304333370409
54784,895.4797305161209
54785,352.76571078842454
54786,433.55879162080936
54787,76.49127703726907
54788,391.4876678365782
54789,362.13226031484504
54790,507.3804946609557
54791,286.4828704911055
54792,195.67165780686287
54793,679.5007787501609
54794,662.0713794348479
54795,975.6614265484641
54796,87.25130864626556
54797,140.90611528305885
54798,618.367631171011
54799,628.1779041981308
54800,424.9387016955785
54801,86.7740371644457
54802,709.5872927576697
54803,263.85380657603406
54804,258.19285849372335
54805,338.4310766540646
54806,318.6580465037556
54807,650.0060898779548
54808,412.83402096743197
54809,29.849983109026276
54810,500.7852084094511
54811,466.04664849053535
54812,600.6087197251264
54813,386.6576031268388
54814,562.7958611083448
54815,662.8944055410302
54816,236.9394078469649
54817,226.07717843505208
54818,756.8368992612765
54819,234.32806057974935
54820,532.7816042685723
54821,722.8562564623786
54822,77.827090956708
54823,860.1808874899949
54824,444.50468564939854
54825,473.1070712644744
54826,144.36605243041652
54827,288.73151550101284
54828,277.57105899936874
54829,139.96711300769684
54830,221.5172626465005
54831,276.8225095731622
54832,3.7299075257722336
54833,285.09718116082195
54834,647.9761145723182
54835,242.3202573361291
54836,474.0984801939766
54837,680.7034190526786
54838,806.7932299352838
54839,959.0571498252303
54840,935.2988427377254
54841,998.740929324051
54842,666.3021300988289
54843,146.1165399041987
54844,964.3275144492546
54845,256.6943141751919
54846,524.5647210442885
54847,846.0882108153517
54848,467.74303155171026
54849,922.5499412276288
54850,336.13708029443274
54851,209.32793176997305
54852,822.9567782724453
54853,706.8859904448257
54854,434.2242822238961
54855,425.1660164395078
54856,536.4441694316579
54857,344.996364731506
54858,57.82990664818022
54859,339.38136317471606
54860,811.0663585028512
54861,512.7798062362842
54862,994.139958448272
54863,398.17535883309483
54864,21.5397752333023
54865,476.45625128105723
54866,957.3002837048799
54867,606.4482462343074
54868,724.0840409010809
54869,441.48887214210214
54870,601.7387911553625
54871,535.5708876607711
54872,937.4942426779294
54873,428.5722051138321
54874,431.7599442052305
54875,488.9820444173482
54876,797.9877117392914
54877,865.2414449781091
54878,824.5442327794207
54879,593.6559858732467
54880,343.71831317093375
54881,255.1328098826873
54882,150.80994498321004
54883,260.5090673222942
54884,990.752045164814
54885,12.616217947802038
54886,209.85724302023942
54887,924.8480226165647
54888,556.0805595176678
54889,525.2264597992948
54890,842.1959380109827
54891,896.0956531637662
54892,967.0343175723721
54893,141.90370929178243
54894,956.4636387298292
54895,79.05013760333142
54896,183.86533542187848
54897,931.086969239208
54898,121.05514522223756
54899,605.9969986402081
54900,32.61817938974603
54901,88.61272357025412
54902,528.8149113501573
54903,982.1701423266711
54904,12.299281726103516
54905,780.6769025956187
54906,593.0145533972354
54907,134.24606150683812
54908,37.22974839278297
54909,97.06426276487684
54910,859.6643605448945
54911,592.3735320227745
54912,226.31380153043065
54913,729.80031493347
54914,387.89793222359503
54915,600.6100416648738
54916,628.0399791035425
54917,145.59221791542106
54918,452.8014633001717
54919,287.60545477966707
54920,995.5351248145333
54921,603.6517758829614
54922,957.5095958277233
54923,256.6162618938503
54924,794.0756416390153
54925,445.60590251074416
54926,489.32658582554086
54927,18.427784888431155
54928,707.3633012867921
54929,300.51347449755866
54930,363.5821193783827
54931,65.26862798134607
54932,804.0424147094526
54933,506.4213742547012
54934,865.4398873886136
54935,842.8772644704503
54936,213.67301654070081
54937,388.34101977245956
54938,750.156344349853
54939,159.26282898166798
54940,112.30000194447396
54941,570.1421321594678
54942,560.750929368255
54943,337.40398100457537
54944,264.3721475087989
54945,524.2100986270984
54946,762.3818267326237
54947,921.1679336713759
54948,655.7914730143788
54949,517.6402914850876
54950,568.9625861676942
54951,950.0593948752053
54952,797.250515280124
54953,613.116520381532
54954,398.32719519497095
54955,239.1887649887262
54956,755.2190762173267
54957,514.8386296423942
54958,658.4227166775324
54959,202.70538282146578
54960,470.16136015035454
54961,751.0879278836139
54962,557.2922396108
54963,560.7696966721678
54964,857.1798910770567
54965,622.5048209001322
54966,1.1903874112087367
54967,84.19872696512523
54968,190.82434266021954
54969,298.85083862699906
54970,749.9591785446402
54971,746.508197370419
54972,268.6256413606525
54973,383.73487646395074
54974,438.96075463460085
54975,837.3498836986653
54976,339.94075392625354
54977,635.51957444212
54978,236.9742750561083
54979,31.115163698125606
54980,268.91291748020654
54981,751.8558375305872
54982,42.34087562128276
54983,321.7242238033095
54984,723.218421777064
54985,278.4378725736702
54986,257.5079657725341
54987,116.88819255026037
54988,532.8945713684445
54989,915.7485908691264
54990,152.94476589588726
54991,511.0186822867198
54992,339.9361049727678
54993,324.21469031847676
54994,69.63611912306605
54995,967.118242021811
54996,557.9014116505115
54997,250.72983280851338
54998,235.06902016100406
54999,792.1114686263523
55000,397.4915625127045
55001,30.368116835316386
55002,982.9309823135817
55003,787.7907946465231
55004,186.66720781146623
55005,176.9046390006351
55006,933.7128153486498
55007,521.6217613025327
55008,973.4957555059339
55009,360.33737536017145
55010,511.2294643340788
55011,484.4416116625768
55012,168.63513450604978
55013,191.10737845359859
55014,163.37816619367672
55015,164.51452385710817
55016,618.1094935502822
55017,908.1603438596068
55018,814.164833449577
55019,904.8248828741416
55020,699.3971046595498
55021,94.49534815867891
55022,814.5535432397669
55023,64.32919745933478
55024,830.2841688150177
55025,753.3805156175267
55026,929.1717291856285
55027,663.2308098484933
55028,762.3629568187864
55029,808.9602280683035
55030,909.9883136208549
55031,535.3967697548511
55032,403.3393942507349
55033,870.9828031499117
55034,977.4864348606471
55035,123.03492830753606
55036,952.7309024120358
55037,930.823931484152
55038,146.62925548961428
55039,772.7657547251043
55040,522.3897745573607
55041,127.75000747230939
55042,893.3439675466369
55043,28.668791487296858
55044,490.4641601224603
55045,718.0288993195135
55046,593.5188368767134
55047,242.81796395983545
55048,673.6652836884555
55049,992.3659268743751
55050,261.9963619975826
55051,980.245427182525
55052,582.1891034889456
55053,577.1045371128783
55054,496.72282166835276
55055,83.88339798459405
55056,232.54027478680229
55057,740.9001236558263
55058,917.7046844350307
55059,407.9394565842691
55060,21.74918101433516
55061,367.6025433745454
55062,330.40918892529663
55063,950.0598128719852
55064,804.0388971989964
55065,80.5927244326989
55066,590.576791773204
55067,85.64030633152836
55068,253.6093456098361
55069,373.2721129463124
55070,358.1124950289276
55071,195.30683371542506
55072,354.3441787287108
55073,258.0231232373827
55074,26.211642374013906
55075,537.0871567767028
55076,568.0440559911558
55077,249.3022550212601
55078,629.5430348793134
55079,595.6790884381835
55080,942.0322656326571
55081,234.07189682899616
55082,929.635882977206
55083,26.07505507402556
55084,482.76876516020747
55085,654.2332559108901
55086,820.0533268164203
55087,309.49828970688384
55088,648.035554278749
55089,470.8650408682031
55090,406.56422487129913
55091,85.0348111388205
55092,657.3654457274756
55093,318.0504737109789
55094,702.0546807257664
55095,63.66064842388673
55096,538.2625758654234
55097,242.34667526915763
55098,109.34648113791546
55099,751.2867009293642
55100,416.05515799157797
55101,45.7340757612545
55102,705.2619764397077
55103,692.9135892086798
55104,651.4050189252429
55105,941.0511535307975
55106,160.85793590633168
55107,204.91705095412573
55108,408.9017938959301
55109,604.2864777646989
55110,533.2590834877242
55111,281.3470935702086
55112,110.59976759452466
55113,171.74163365403976
55114,162.45985409183174
55115,664.7212276881731
55116,471.1509944349843
55117,380.63395144142277
55118,602.7592039374271
55119,883.1147878079994
55120,80.00966923392482
55121,172.60705750533913
55122,883.3489187980505
55123,783.4124920260425
55124,685.6971877528749
55125,482.57856210914133
55126,385.8007247385008
55127,851.5171725662734
55128,924.4544773582885
55129,952.9253834556716
55130,608.7499673417503
55131,179.71068596464244
55132,905.1128666892879
55133,873.4179760299802
55134,154.31834452182915
55135,735.2968362504124
55136,653.4699437479692
55137,808.8145038345176
55138,768.411322209424
55139,921.510251673206
55140,139.1125753235191
55141,426.3365193765747
55142,723.6168436665665
55143,147.92370313635632
55144,818.9099649596142
55145,608.2736456987346
55146,281.7593583213107
55147,634.2766780582552
55148,344.4532677611755
55149,973.0849809327927
55150,705.4062594286972
55151,250.48629082332508
55152,967.5668823280812
55153,881.9275276912803
55154,689.0775352843115
55155,194.63644532878496
55156,587.6178047346013
55157,518.7375873412219
55158,33.04540371899855
55159,662.963228745354
55160,110.70903820288108
55161,681.947365343467
55162,163.18618666555562
55163,403.62573117292993
55164,992.1162899387097
55165,212.7450153769308
55166,790.6061769213537
55167,838.3618083495508
55168,515.5439165841063
55169,184.24530958877244
55170,832.153438192775
55171,770.6271144770119
55172,659.6550094555531
55173,836.6160718349304
55174,99.70680960308715
55175,265.6801211040182
55176,922.5210885138141
55177,302.3722034749219
55178,93.95252241555845
55179,359.105252214741
55180,884.0188507321973
55181,521.0796247899628
55182,928.8945170545156
55183,509.98225012202596
55184,864.0919129284225
55185,16.87506627487596
55186,865.5159921870131
55187,130.78860822631358
55188,279.3375055135901
55189,326.80202093145704
55190,946.2109841175633
55191,40.909535253340565
55192,136.961444284493
55193,721.9646820067536
55194,554.8143422995299
55195,408.43653251126443
55196,232.47878965646365
55197,519.6998000301902
55198,215.384644443527
55199,726.0183679913703
55200,374.7457821543863
55201,306.18700801644405
55202,956.7452566552456
55203,36.971884661840754
55204,901.0131597240264
55205,261.0192093951073
55206,963.3909277302998
55207,388.08785490653503
55208,899.732580847128
55209,90.66325523674075
55210,801.0716732213019
55211,769.0836774302973
55212,758.6863865471554
55213,281.0253585299748
55214,191.64662888381307
55215,415.0628695387452
55216,265.39423417727244
55217,433.3951421504919
55218,81.95892046614459
55219,804.9035849951669
55220,861.3769641960721
55221,814.6228124945369
55222,159.81864500838003
55223,889.9976720702791
55224,750.9995903813972
55225,936.5537330608488
55226,35.323947506309516
55227,833.4627643579562
55228,868.6012885984322
55229,637.6737066619816
55230,149.06405190995278
55231,165.36285220376124
55232,476.99073925429207
55233,378.1960353907231
55234,400.3625728949052
55235,800.2357547345202
55236,142.51859278115495
55237,346.8456899511319
55238,587.44782862087
55239,289.2755107378307
55240,21.214421905703976
55241,343.77381552916466
55242,364.48779718588935
55243,547.0471935410909
55244,221.86769381348066
55245,87.560561322849
55246,675.1150664904284
55247,308.93641805850433
55248,841.9775455351057
55249,625.789089833458
55250,742.0876262861644
55251,310.66570799676316
55252,987.3731534238686
55253,711.019560334479
55254,426.61579817647043
55255,646.5942397051462
55256,771.2581726758555
55257,634.2481271677456
55258,115.60976697463805
55259,781.9806093124002
55260,688.7674832849204
55261,367.5551477935755
55262,312.51223300046075
55263,583.6629965847812
55264,128.87450519089904
55265,254.3509648234877
55266,580.700166289769
55267,865.7039549342151
55268,876.2705003496301
55269,189.66682738615214
55270,474.57788597624926
55271,764.7301951244135
55272,162.42110629536785
55273,319.5439187069233
55274,429.0163624696586
55275,775.8574646041889
55276,807.3494284011961
55277,260.2668476853327
55278,791.4793994872722
55279,224.5147826775013
55280,936.8418365762152
55281,980.5034150084463
55282,295.46547224542553
55283,945.527528191008
55284,58.782007051181104
55285,360.3556747128498
55286,710.6511167678085
55287,229.19989034372333
55288,73.14828727824514
55289,653.0385561898341
55290,524.643531182941
55291,870.6757887347508
55292,921.2712709403431
55293,403.25387856340933
55294,627.6710278511458
55295,959.9003424651611
55296,817.4652176583508
55297,49.33809280648793
55298,771.0794032509103
55299,256.90429204026685
55300,783.369684222521
55301,745.7951388115437
55302,497.0323834292825
55303,530.8374609701859
55304,39.79181139661837
55305,280.94969002256073
55306,582.7992776201083
55307,234.75377662518903
55308,870.972800298136
55309,712.6230039956539
55310,325.1074095473786
55311,917.2639092012378
55312,174.28140259117706
55313,80.82587913827902
55314,446.7185547811832
55315,242.30953002751716
55316,604.4922257924164
55317,545.8261943760484
55318,660.4485132134879
55319,241.46535375187304
55320,258.74178822894277
55321,484.4406829335654
55322,429.0214230608198
55323,166.83058431242932
55324,540.2923383793583
55325,627.0591947239803
55326,247.85970025838273
55327,804.576864148225
55328,290.5908617713656
55329,618.6648549534345
55330,816.8753390921622
55331,121.3868810098315
55332,535.5784192466501
55333,808.7135217774302
55334,233.65647636831284
55335,685.7939665064883
55336,633.4128601401871
55337,164.00043819215077
55338,924.7532715443848
55339,189.82503541669303
55340,715.4199876410753
55341,857.5949951485644
55342,543.4206216638945
55343,77.40902692970043
55344,552.2118611399112
55345,687.7726747558961
55346,622.0594122635554
55347,950.0879481773018
55348,537.679244256396
55349,27.838661432122063
55350,392.1376207984137
55351,277.51626258969077
55352,596.9003308168791
55353,386.2787121825068
55354,752.2556822648788
55355,779.2841122328988
55356,571.557607191692
55357,884.0141814044975
55358,482.1332633468213
55359,861.8234559211987
55360,515.3649066511524
55361,767.8986535076185
55362,146.539314465042
55363,55.954904983905486
55364,999.8097537350882
55365,535.3999850115636
55366,378.4691112286668
55367,515.8055692706052
55368,371.41331356680325
55369,106.34412735300323
55370,807.0463429788327
55371,48.35425179760675
55372,733.5999657942361
55373,51.53522754380535
55374,82.56974294465158
55375,77.93361468693594
55376,500.38037741090795
55377,718.267882751539
55378,449.38363895248347
55379,110.47281878260384
55380,931.9036250727194
55381,244.6627553471433
55382,266.97677039112625
55383,633.3543177153568
55384,241.6242393854248
55385,796.5616709099273
55386,590.5621742120309
55387,991.6840052341894
55388,918.4611668730967
55389,400.8787350422889
55390,932.5978963441063
55391,337.3616994286404
55392,785.180412145244
55393,415.5908489580365
55394,420.03842983707534
55395,583.7215857759317
55396,636.6115593273576
55397,696.2500053743953
55398,496.1460430065483
55399,492.6017237934936
55400,921.035617524987
55401,260.23596881477295
55402,477.96693426899185
55403,825.5650459514657
55404,514.0277062607804
55405,983.8821451923716
55406,348.57365710214515
55407,404.45378973321976
55408,610.9124955199807
55409,736.5015667256606
55410,601.5806287002285
55411,965.0168401542611
55412,810.0557541300474
55413,146.77647865967697
55414,578.5578953465189
55415,55.92493838672523
55416,283.43787881784135
55417,450.41037841811266
55418,946.475522404711
55419,708.5489897865915
55420,622.1675730818006
55421,602.0608076130989
55422,441.9649034254635
55423,441.9685573721795
55424,137.35672151592746
55425,831.4397390286963
55426,456.23664614047664
55427,423.9431310385859
55428,545.5997739610626
55429,772.0804221709437
55430,46.57942801973267
55431,771.683817269886
55432,309.56214220971174
55433,25.47707650025471
55434,103.25531045290728
55435,155.7366046211975
55436,878.947700723737
55437,120.58290489196042
55438,289.44438306933256
55439,537.4662750540624
55440,188.16190568595562
55441,685.1463740398397
55442,351.1151528276385
55443,483.016584374398
55444,242.43598924561613
55445,645.5115822593154
55446,813.8798674406611
55447,781.193198657197
55448,1.3325845843844828
55449,771.8816673628396
55450,439.77655486344645
55451,35.686661326491894
55452,515.3342679523537
55453,51.506832283605185
55454,410.18522384819653
55455,608.8945297690412
55456,645.7141893110582
55457,868.013227106718
55458,492.26083188762567
55459,156.1610797694506
55460,856.6512093279298
55461,247.8434781978777
55462,645.255955403154
55463,310.6513733085866
55464,981.143236173923
55465,705.0235793379849
55466,644.8209913300765
55467,969.04401476384
55468,775.701305283301
55469,297.18092358936843
55470,303.4735121252917
55471,267.477330579222
55472,494.5856336805067
55473,193.44148782221077
55474,678.7953580916798
55475,825.7889849104506
55476,540.8946397631989
55477,194.57972968463892
55478,489.6791883284343
55479,412.36209866548484
55480,311.1283936532876
55481,207.6123598626334
55482,107.11281030767921
55483,30.178971788263674
55484,351.37154004567185
55485,237.46111092149974
55486,784.8245575950298
55487,950.734163187001
55488,645.613962953205
55489,234.5101555799727
55490,83.41126416268906
55491,692.8293087992863
55492,645.3633417277298
55493,161.04574330749205
55494,63.631467792504246
55495,62.55879977917888
55496,585.3921915769799
55497,643.4399947387155
55498,808.5614659200108
55499,550.4528452921288
55500,605.373562562057
55501,754.7049925877496
55502,892.6174226195938
55503,728.367912896119
55504,854.1890918899079
55505,926.8946632193583
55506,38.55970875893883
55507,157.32699256400272
55508,402.43802206095745
55509,103.14080439656314
55510,639.2919562541454
55511,613.9210054907851
55512,261.1792791479373
55513,441.0294201420665
55514,692.6811102141613
55515,577.4053221078152
55516,486.17460856985156
55517,875.4781080394968
55518,573.4935847690692
55519,939.357282139093
55520,131.498324749228
55521,466.1695032019197
55522,936.7711626485939
55523,776.2728152428559
55524,111.68283254802854
55525,194.9865310438856
55526,986.9955424076054
55527,778.3591768943265
55528,202.17974958596102
55529,960.1920995703988
55530,978.1031510768927
55531,466.0231501754732
55532,832.0039326651239
55533,450.75876846196076
55534,461.8702627792066
55535,484.31248856860253
55536,534.2176230567201
55537,327.7864017086089
55538,93.49844287312696
55539,444.3512857073407
55540,408.8276497108633
55541,936.2717595284957
55542,395.3742044642431
55543,914.1638550338525
55544,471.10460014879874
55545,277.6634819282766
55546,215.1705315610606
55547,89.34967143181379
55548,813.2881934138433
55549,24.88670425859743
55550,174.40589554775153
55551,272.9378660644955
55552,513.2796001682071
55553,268.9715108463736
55554,958.1586735318655
55555,154.40287979686354
55556,323.4475172592182
55557,370.94508094633244
55558,384.18696282356564
55559,616.2071717775634
55560,164.1194730304886
55561,370.44251967928795
55562,312.6343597574423
55563,130.45752643410083
55564,959.1841951938078
55565,891.6400335123476
55566,181.0511619893496
55567,419.44390826132957
55568,128.07348198584026
55569,920.9170693304892
55570,906.4218196200269
55571,252.8067781204247
55572,511.7641487905927
55573,304.37032304616673
55574,246.23524366696697
55575,597.0117816519044
55576,228.40302575936482
55577,16.54708382555891
55578,368.8719434096697
55579,255.6099381614819
55580,429.6667569567568
55581,374.2898267651528
55582,526.7203843335946
55583,761.0650152396679
55584,683.0914575346176
55585,541.0384945840843
55586,191.3858613801669
55587,833.8421571642982
55588,778.5232438136528
55589,875.9649510776783
55590,366.01540738127716
55591,617.2057533815132
55592,496.0784199960233
55593,861.4168950815649
55594,238.7772077178937
55595,726.5876938763298
55596,733.3071753423663
55597,381.3123836685063
55598,64.69971539368964
55599,34.8318929404342
55600,491.41621999493697
55601,566.308906431602
55602,77.93378426783521
55603,345.96131794425827
55604,387.61245360242253
55605,518.3013061463339
55606,37.63851993646691
55607,115.29499276096595
55608,751.096011393951
55609,14.659196504311138
55610,189.12516538179906
55611,701.303350634397
55612,909.2840976357011
55613,794.7842716079218
55614,973.1367826522322
55615,655.1304516320057
55616,839.1636392540798
55617,139.60328134564838
55618,223.46260627945034
55619,152.86273427858436
55620,762.8664457208959
55621,875.1922816457784
55622,591.1251651756036
55623,397.94108073511916
55624,53.63199053643412
55625,550.7127165360284
55626,376.51384551614626
55627,842.3434924476469
55628,283.2266316384972
55629,406.0806965262177
55630,687.4997941130637
55631,78.7580201216625
55632,972.8156399709712
55633,825.9835969940838
55634,133.84617564446376
55635,826.1267897296574
55636,632.5272947216583
55637,646.9716112037736
55638,390.3157069068156
55639,931.804910386795
55640,890.4819420777063
55641,898.730306596773
55642,271.9537459610374
55643,326.0669022527155
55644,234.28922726760212
55645,22.611554102152667
55646,790.7522792808752
55647,594.1081715949983
55648,245.143966788746
55649,654.1840413763301
55650,311.66683292913973
55651,538.7196261193059
55652,989.9242367597042
55653,657.7625591507087
55654,465.8223221221476
55655,665.8803359187056
55656,498.9639033290082
55657,770.9555073267763
55658,544.5545497813804
55659,173.087406622482
55660,421.50984036272405
55661,759.4472706843659
55662,208.03920886074428
55663,360.59076644962164
55664,512.9305705116224
55665,957.6301777972533
55666,309.2863983460773
55667,914.1412018359626
55668,460.2587857859536
55669,367.9675462566857
55670,42.973437368873675
55671,695.7460414668079
55672,817.8050634255202
55673,45.938783341100674
55674,276.4806517193707
55675,377.6130445832432
55676,923.2243784704795
55677,416.04242492350943
55678,776.853728609858
55679,124.01071073554942
55680,447.91012311685006
55681,376.1115083345835
55682,959.2012569786489
55683,696.9243379005956
55684,340.4378642972004
55685,498.6472835514138
55686,408.1090607898865
55687,494.7424974731215
55688,45.18953967787298
55689,313.7606124904043
55690,248.92203183406107
55691,161.15626212594185
55692,847.8932870187816
55693,570.0663816485624
55694,68.3192109821022
55695,167.13539808163935
55696,328.33081344261234
55697,117.70666678552237
55698,536.2061016146832
55699,558.5614471604091
55700,618.5416577678706
55701,630.2509482050817
55702,505.9684138606193
55703,498.2815058285956
55704,485.6668766237628
55705,519.226373728624
55706,390.454084700845
55707,647.0097175535337
55708,9.696549220848155
55709,408.2226082654807
55710,819.5964215898249
55711,20.17221567875024
55712,679.2849810729426
55713,618.8662652033873
55714,638.7688384290107
55715,135.335509150718
55716,437.71459351308584
55717,811.2108084835336
55718,655.5914588680786
55719,298.72300215744804
55720,996.7344981238974
55721,118.86418959804415
55722,444.72623070904586
55723,660.998023645334
55724,348.2867648191985
55725,217.06299454187882
55726,206.08937755076013
55727,376.5580200488027
55728,810.851779261685
55729,278.3550615932072
55730,602.3456216380583
55731,550.4922325880368
55732,112.71082903004182
55733,164.33746383769403
55734,513.4144959451455
55735,924.1593077632295
55736,554.5229868009247
55737,553.885610882272
55738,321.264837927215
55739,865.1645065550229
55740,854.4825105179965
55741,558.1253005519548
55742,877.1586693648047
55743,334.4631890071841
55744,859.4966606363198
55745,968.9266095085278
55746,24.44623765821832
55747,776.2859647670988
55748,601.9228844491312
55749,969.2695756156803
55750,667.2476888724353
55751,615.5163703203359
55752,25.083619061033883
55753,893.1949100936672
55754,778.664632955847
55755,411.3416682824559
55756,49.534626220276124
55757,470.39127634533315
55758,599.3722945055248
55759,378.27012963410783
55760,423.1112517030949
55761,588.4621415042477
55762,135.0655044757052
55763,349.461260968155
55764,740.6713399928852
55765,404.91678511066556
55766,899.1874833883371
55767,848.6574373060678
55768,323.0553820572594
55769,126.3309288885743
55770,431.43556821809784
55771,158.6256558456508
55772,887.946114249013
55773,364.4760870626647
55774,79.10094467285707
55775,627.8018654866427
55776,787.5782125746491
55777,322.1712590552201
55778,733.7755754304332
55779,662.7808684113595
55780,586.7398934475664
55781,76.45030229600478
55782,486.2943346225403
55783,74.9615745117077
55784,204.67239651581352
55785,882.7410885512442
55786,155.36676759605436
55787,162.33021337249508
55788,381.2309729900984
55789,947.2614947294553
55790,111.18330841190688
55791,37.43886910696005
55792,903.2755139748607
55793,567.2330937637952
55794,748.7415490417955
55795,189.3176092290397
55796,939.1820290090741
55797,240.4426374226803
55798,607.7342813873258
55799,563.5015665710935
55800,371.20329594443535
55801,242.2096053028532
55802,319.6637627803133
55803,708.8803450856536
55804,545.1438427899108
55805,695.3674653205438
55806,941.2897093720502
55807,308.08251006482595
55808,585.9942020067394
55809,208.1478385031564
55810,998.9289310228945
55811,940.3748946823326
55812,521.2862196608274
55813,185.6224374155696
55814,817.3112330630363
55815,250.22749323755286
55816,526.8489452244419
55817,570.2204564410248
55818,264.6960251701558
55819,717.9478155382457
55820,854.097626076516
55821,858.7538721241414
55822,853.1856672339849
55823,536.6732663614233
55824,550.4559189929897
55825,600.1584297694235
55826,899.3215201169892
55827,56.399666368705994
55828,962.2472671774584
55829,626.0444651223199
55830,864.1930632031114
55831,562.5881217524674
55832,663.838603994888
55833,56.38695952279184
55834,185.81327791888168
55835,503.8743189278102
55836,111.51237146190506
55837,326.53050920158216
55838,806.5043827742231
55839,659.9612331954035
55840,858.9548356734653
55841,859.2409467114214
55842,195.52231849744322
55843,865.8234929998416
55844,627.1549514240257
55845,49.07481318576848
55846,779.3290913178558
55847,578.5272790326918
55848,842.6941808268034
55849,754.5830947449764
55850,366.9983392907383
55851,110.70303391681321
55852,377.1594678367379
55853,457.001179006194
55854,702.985277698778
55855,861.7093131078592
55856,110.40140390008206
55857,343.2106209371691
55858,28.50281377132623
55859,690.3836982362847
55860,937.6333743503046
55861,104.00822924010401
55862,544.7486917574479
